,Country Name,Country Code,Year,PIB_(1000_US$)
1166,"Iran, Islamic Rep.",IRN,1964,5379845.647318279
1167,Iraq,IRQ,1964,2340521.1425371
1168,Iceland,ISL,1964,434267.936914583
1169,Israel,ISR,1964,3405333.33333333
1170,Italy,ITA,1964,63175417.0190094
1171,Jamaica,JAM,1964,897931.401371972
1173,Japan,JPN,1964,81749006.38151109
1175,Kenya,KEN,1964,998759.333643326
1177,Cambodia,KHM,1964,782857.128571429
1179,St. Kitts and Nevis,KNA,1964,13416.554862042802
1180,"Korea, Rep.",KOR,1964,3458565.2565702703
1182,Latin America & Caribbean (excluding high income),LAC,1964,98265109.4265106
1188,Latin America & Caribbean,LCN,1964,111163177.452628
1192,Sri Lanka,LKA,1964,1309747.8991596599
1194,Low & middle income,LMY,1964,398239770.52776396
1195,Lesotho,LSO,1964,51938.96122077561
1196,Late-demographic dividend,LTE,1964,215435929.157397
1198,Luxembourg,LUX,1964,903158.7539436221
1202,Morocco,MAR,1964,2798339.7687975504
1205,Madagascar,MDG,1964,802482.1829241919
1208,Mexico,MEX,1964,20080000.0
1210,Middle income,MIC,1964,383048785.550854
1220,Mauritania,MRT,1964,151897.202546491
1222,Malawi,MWI,1964,194736.10527789398
1223,Malaysia,MYS,1964,2674441.3955311603
1224,North America,NAC,1964,735285089.5473421
1227,Niger,NER,1964,582816.3583471549
1228,Nigeria,NGA,1964,5552822.483550331
1229,Nicaragua,NIC,1964,341973.75885714305
1230,Netherlands,NLD,1964,18699380.7313465
1231,Norway,NOR,1964,7159202.70648027
1232,Nepal,NPL,1964,496098.77530864195
1234,New Zealand,NZL,1964,7274144.35081809
1235,OECD members,OED,1964,1432223820.12425
1238,Pakistan,PAK,1964,5130407.72784544
1239,Panama,PAN,1964,776137.5
1240,Peru,PER,1964,4356913.87023508
1241,Philippines,PHL,1964,5271404.66836735
1243,Papua New Guinea,PNG,1964,305312.04368649
1245,Pre-demographic dividend,PRE,1964,13652544.8883462
1246,Puerto Rico,PRI,1964,2570500.0
1248,Portugal,PRT,1964,4235608.177671021
1252,Post-demographic dividend,PST,1964,1398465328.17377
1257,Rwanda,RWA,1964,129999.994
1258,South Asia,SAS,1964,69112231.52570109
1260,Sudan,SDN,1964,1611333.3333333302
1261,Senegal,SEN,1964,1188930.56771363
1262,Singapore,SGP,1964,894159.153273226
1264,Sierra Leone,SLE,1964,371848.114747956
1267,Somalia,SOM,1964,229529.912668035
1269,Sub-Saharan Africa (excluding high income),SSA,1964,37626453.8576895
1271,Sub-Saharan Africa,SSF,1964,37640644.7231125
1274,Suriname,SUR,1964,134400.0
1277,Sweden,SWE,1964,22532416.750012502
1278,Eswatini,SWZ,1964,64979.280414391695
1280,Seychelles,SYC,1964,15393.0323541529
1281,Syrian Arab Republic,SYR,1964,1339494.29042432
1283,Chad,TCD,1964,392247.51760201604
1284,East Asia & Pacific (IDA & IBRD countries),TEA,1964,80882159.0816604
1286,Togo,TGO,1964,166104.067630043
1287,Thailand,THA,1964,3889129.9423076897
1290,Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,104147009.141822
1294,South Asia (IDA & IBRD),TSA,1964,69112231.52570109
1295,Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,37640644.7231125
1296,Trinidad and Tobago,TTO,1964,711893.3675552701
1298,Turkey,TUR,1964,11177777.7777778
1301,Uganda,UGA,1964,589056.6037735849
1303,Upper middle income,UMC,1964,259142386.096897
1304,Uruguay,URY,1964,1975701.81646615
1305,United States,USA,1964,685800000.0
1307,St. Vincent and the Grenadines,VCT,1964,14758.210348247101
1308,"Venezuela, RB",VEN,1964,8099318.18181818
1313,World,WLD,1964,1808553547.32515
1317,South Africa,ZAF,1964,10373995.8545513
1318,Zambia,ZMB,1964,839428.571428571
1319,Zimbabwe,ZWE,1964,1217138.0
1321,Afghanistan,AFG,1965,1006666.6377777801
1327,Argentina,ARG,1965,28344705.9666389
1331,Australia,AUS,1965,25936835.0319185
1332,Austria,AUT,1965,9994070.61585997
1334,Burundi,BDI,1965,158994.96296296298
1335,Belgium,BEL,1965,17371457.6079374
1336,Benin,BEN,1965,289908.720648622
1337,Burkina Faso,BFA,1965,422916.848424208
1338,Bangladesh,BGD,1965,5906636.55700092
1341,"Bahamas, The",BHS,1965,300392.15686274506
1344,Belize,BLZ,1965,40069.9300699301
1345,Bermuda,BMU,1965,114339.04896273601
1346,Bolivia,BOL,1965,604377.1043771041
1347,Brazil,BRA,1965,21790035.11719
1349,Brunei Darussalam,BRN,1965,114040.24565529899
1351,Botswana,BWA,1965,45790.86974731261
1352,Central African Republic,CAF,1965,150574.81630076398
1353,Canada,CAN,1965,54515179.5807148
1355,Switzerland,CHE,1965,15346741.6697575
1357,Chile,CHL,1965,6026593.75
1358,China,CHN,1965,70436266.1467219
1359,Cote d'Ivoire,CIV,1965,919771.356426097
1360,Cameroon,CMR,1965,814139.855756458
1361,"Congo, Dem. Rep.",COD,1965,4043901.81818182
1362,"Congo, Rep.",COG,1965,198318.063860841
1363,Colombia,COL,1965,5760761.9047619
1366,Costa Rica,CRI,1965,592981.162264151
1367,Caribbean small states,CSS,1965,2654090.2301545
1377,Dominican Republic,DOM,1965,888100.0
1378,Algeria,DZA,1965,3136258.8969233
1379,East Asia & Pacific (excluding high income),EAP,1965,94586041.9345311
1380,Early-demographic dividend,EAR,1965,209298301.401675
1381,East Asia & Pacific,EAS,1965,224578348.59764802
1384,Ecuador,ECU,1965,2387048.2554517305
1385,"Egypt, Arab Rep.",EGY,1965,4948667.54041066
1386,Euro area,EMU,1965,407845094.42339504
1388,Spain,ESP,1965,24756958.694923803
1391,European Union,EUU,1965,575279530.856385
1393,Finland,FIN,1965,8589340.01902985
1394,Fiji,FJI,1965,147084.75003148202
1395,France,FRA,1965,101537248.14842698
1398,Gabon,GAB,1965,226474.285587116
1399,United Kingdom,GBR,1965,101824755.078991
1401,Ghana,GHA,1965,2053462.87238275
1406,Equatorial Guinea,GNQ,1965,64748.3333333333
1407,Greece,GRC,1965,7689154.05335866
1410,Guatemala,GTM,1965,1331399.9
1412,Guyana,GUY,1965,213235.294117647
1413,High income,HIC,1965,1549490252.0885901
1414,"Hong Kong SAR, China",HKG,1965,2435078.5340314102
1415,Honduras,HND,1965,508650.0
1416,Heavily indebted poor countries (HIPC),HPC,1965,24367624.505513303
1418,Haiti,HTI,1965,353251.8
1420,IBRD only,IBD,1965,404733800.55200297
1421,IDA & IBRD total,IBT,1965,458658605.20172
1422,IDA total,IDA,1965,54104462.912832096
1423,IDA blend,IDB,1965,17630292.0147718
1425,IDA only,IDX,1965,37687950.5836632
1427,India,IND,1965,59554854.574794196
1429,Ireland,IRL,1965,2945704.14299765
1430,"Iran, Islamic Rep.",IRN,1965,6197319.92969081
1432,Iceland,ISL,1965,523694.949370689
1433,Israel,ISR,1965,3663333.3333333298
1434,Italy,ITA,1965,67978153.85051909
1435,Jamaica,JAM,1965,972140.557188856
1436,Jordan,JOR,1965,599831.9798375809
1437,Japan,JPN,1965,90950278.2577778
1439,Kenya,KEN,1965,997919.319980049
1441,Cambodia,KHM,1965,868571.428571429
1443,St. Kitts and Nevis,KNA,1965,13593.932322053699
1444,"Korea, Rep.",KOR,1965,3120495.4954955
1445,Kuwait,KWT,1965,2097451.6942033
1446,Latin America & Caribbean (excluding high income),LAC,1965,105186423.12143199
1452,Latin America & Caribbean,LCN,1965,118508162.782919
1456,Sri Lanka,LKA,1965,1698319.3277310901
1457,Lower middle income,LMC,1965,131308930.381981
1458,Low & middle income,LMY,1965,438810043.106275
1459,Lesotho,LSO,1965,54878.9024219516
1460,Late-demographic dividend,LTE,1965,240291531.687862
1462,Luxembourg,LUX,1965,921600.736304026
1466,Morocco,MAR,1965,2948325.26430195
1469,Madagascar,MDG,1965,833563.472162352
1472,Mexico,MEX,1965,21840000.0
1474,Middle income,MIC,1965,420485658.19621503
1484,Mauritania,MRT,1965,172767.212410801
1486,Malawi,MWI,1965,229455.410891782
1487,Malaysia,MYS,1965,2956356.98418921
1488,North America,NAC,1965,798329518.629678
1490,New Caledonia,NCL,1965,159594.493548808
1491,Niger,NER,1965,673383.604238783
1492,Nigeria,NGA,1965,5874422.51154977
1493,Nicaragua,NIC,1965,566542.872357143
1494,Netherlands,NLD,1965,21000586.933204103
1495,Norway,NOR,1965,8058681.060159001
1496,Nepal,NPL,1965,735267.082294264
1498,New Zealand,NZL,1965,5654463.58600366
1499,OECD members,OED,1965,1555279047.97847
1500,Oman,OMN,1965,63287.59451134139
1502,Pakistan,PAK,1965,5884712.09575809
1503,Panama,PAN,1965,852485.3
1504,Peru,PER,1965,5166861.0684216395
1505,Philippines,PHL,1965,5784398.9769821
1507,Papua New Guinea,PNG,1965,344159.48034494306
1509,Pre-demographic dividend,PRE,1965,15382816.193723999
1510,Puerto Rico,PRI,1965,2881500.0
1512,Portugal,PRT,1965,4687464.05483455
1513,Paraguay,PRY,1965,443587.30158730195
1516,Post-demographic dividend,PST,1965,1519401680.1631699
1517,French Polynesia,PYF,1965,176534.589603389
1521,Rwanda,RWA,1965,148799.98
1522,South Asia,SAS,1965,74259567.24078959
1524,Sudan,SDN,1965,1679333.3333333302
1525,Senegal,SEN,1965,1210058.3960603
1526,Singapore,SGP,1965,974650.4638703779
1528,Sierra Leone,SLE,1965,359379.856248057
1529,El Salvador,SLV,1965,877720.0
1531,Somalia,SOM,1965,243724.533172801
1533,Sub-Saharan Africa (excluding high income),SSA,1965,41900310.5999989
1535,Sub-Saharan Africa,SSF,1965,41914378.566267
1538,Suriname,SUR,1965,154150.0
1541,Sweden,SWE,1965,24795499.685775
1542,Eswatini,SWZ,1965,70278.5944281114
1544,Seychelles,SYC,1965,15603.0327955465
1545,Syrian Arab Republic,SYR,1965,1472036.55070992
1547,Chad,TCD,1965,416926.302963509
1548,East Asia & Pacific (IDA & IBRD countries),TEA,1965,94391046.7223538
1550,Togo,TGO,1965,187300.336365369
1551,Thailand,THA,1965,4388937.64903846
1554,Latin America & the Caribbean (IDA & IBRD countries),TLA,1965,110869146.51612599
1558,South Asia (IDA & IBRD),TSA,1965,74259567.24078959
1559,Sub-Saharan Africa (IDA & IBRD countries),TSS,1965,41914378.566267
1560,Trinidad and Tobago,TTO,1965,736568.861926151
1561,Tunisia,TUN,1965,991047.6190476189
1562,Turkey,TUR,1965,11966666.6666667
1565,Uganda,UGA,1965,884873.949579832
1567,Upper middle income,UMC,1965,287817194.067317
1568,Uruguay,URY,1965,1890769.3261422103
1569,United States,USA,1965,743700000.0
1571,St. Vincent and the Grenadines,VCT,1965,15108.2074316047
1572,"Venezuela, RB",VEN,1965,8427777.77777778
1577,World,WLD,1965,1969451618.29985
1581,South Africa,ZAF,1965,11334395.4707756
1582,Zambia,ZMB,1965,1082857.1428571402
1583,Zimbabwe,ZWE,1965,1311435.8
1585,Afghanistan,AFG,1966,1399999.9666666698
1591,Argentina,ARG,1966,28630474.7279023
1595,Australia,AUS,1966,27268451.1143465
1596,Austria,AUT,1966,10887682.2731014
1598,Burundi,BDI,1966,165444.57142857098
1599,Belgium,BEL,1966,18651883.4724808
1600,Benin,BEN,1966,302925.28077356407
1601,Burkina Faso,BFA,1966,433889.83158470603
1602,Bangladesh,BGD,1966,6439687.59832325
1605,"Bahamas, The",BHS,1966,340000.0
1608,Belize,BLZ,1966,44405.59440559439
1609,Bermuda,BMU,1966,134173.373782802
1610,Bolivia,BOL,1966,669191.919191919
1611,Brazil,BRA,1966,27062716.577911098
1613,Brunei Darussalam,BRN,1966,132758.39540049701
1615,Botswana,BWA,1966,51464.4351464435
1616,Central African Republic,CAF,1966,157930.041875883
1617,Canada,CAN,1966,61088384.0366515
1619,Switzerland,CHE,1966,16480058.7048531
1621,Chile,CHL,1966,7072641.02564103
1622,China,CHN,1966,76720285.96961571
1623,Cote d'Ivoire,CIV,1966,1024103.03429198
1624,Cameroon,CMR,1966,853268.7710970809
1625,"Congo, Dem. Rep.",COD,1966,4532660.18181818
1626,"Congo, Rep.",COG,1966,220613.58236986602
1627,Colombia,COL,1966,5428518.5185185205
1630,Costa Rica,CRI,1966,647305.630188679
1631,Caribbean small states,CSS,1966,2881205.4788513104
1640,Denmark,DNK,1966,11931739.858704599
1641,Dominican Republic,DOM,1966,983900.0
1642,Algeria,DZA,1966,3039834.55874906
1643,East Asia & Pacific (excluding high income),EAP,1966,103545713.615446
1644,Early-demographic dividend,EAR,1966,206323271.94275102
1645,East Asia & Pacific,EAS,1966,251083180.145778
1647,Europe & Central Asia,ECS,1966,739658541.3443921
1648,Ecuador,ECU,1966,2429309.51380854
1649,"Egypt, Arab Rep.",EGY,1966,5278005.611914529
1650,Euro area,EMU,1966,444996800.08383703
1652,Spain,ESP,1966,28721062.242163397
1655,European Union,EUU,1966,623873031.765665
1657,Finland,FIN,1966,9208524.50487684
1658,Fiji,FJI,1966,150603.925515853
1659,France,FRA,1966,110045852.17792802
1662,Gabon,GAB,1966,245849.781715943
1663,United Kingdom,GBR,1966,108572752.102045
1665,Ghana,GHA,1966,2126300.57317668
1668,"Gambia, The",GMB,1966,44212.3536988296
1670,Equatorial Guinea,GNQ,1966,69110.0
1671,Greece,GRC,1966,8591517.94360129
1674,Guatemala,GTM,1966,1390700.0
1676,Guyana,GUY,1966,228705.882352941
1677,High income,HIC,1966,1699800171.03877
1678,"Hong Kong SAR, China",HKG,1966,2489845.01664894
1679,Honduras,HND,1966,549950.0
1680,Heavily indebted poor countries (HIPC),HPC,1966,26542335.9736091
1682,Haiti,HTI,1966,368948.6
1684,IBRD only,IBD,1966,416958724.61788
1685,IDA & IBRD total,IBT,1966,475657595.70541495
1686,IDA total,IDA,1966,58642478.1742681
1687,IDA blend,IDB,1966,19127748.6345588
1689,IDA only,IDX,1966,40826637.0047503
1691,India,IND,1966,45865462.03391001
1693,Ireland,IRL,1966,3104034.3932316196
1694,"Iran, Islamic Rep.",IRN,1966,6789938.67321106
1696,Iceland,ISL,1966,628893.3103999259
1697,Israel,ISR,1966,3980000.0
1698,Italy,ITA,1966,73654870.0112757
1699,Jamaica,JAM,1966,1096738.0652387
1700,Jordan,JOR,1966,658078.969476337
1701,Japan,JPN,1966,105628070.343111
1703,Kenya,KEN,1966,1164519.67319763
1705,Cambodia,KHM,1966,914285.7142857141
1707,St. Kitts and Nevis,KNA,1966,14469.0781796966
1708,"Korea, Rep.",KOR,1966,3928281.86039655
1709,Kuwait,KWT,1966,2391486.97843741
1710,Latin America & Caribbean (excluding high income),LAC,1966,115235605.561665
1716,Latin America & Caribbean,LCN,1966,129979740.47005099
1720,Sri Lanka,LKA,1966,1751470.58823529
1721,Lower middle income,LMC,1966,118646679.48257302
1722,Low & middle income,LMY,1966,454175235.836468
1723,Lesotho,LSO,1966,56698.86602267951
1724,Late-demographic dividend,LTE,1966,266806024.973222
1726,Luxembourg,LUX,1966,968440.149470951
1730,Morocco,MAR,1966,2876395.6130817104
1733,Madagascar,MDG,1966,900264.5836882051
1736,Mexico,MEX,1966,24320000.0
1738,Middle income,MIC,1966,434212322.27074796
1748,Mauritania,MRT,1966,180340.652907946
1750,Malawi,MWI,1966,260394.79210415803
1751,Malaysia,MYS,1966,3143538.48164119
1752,North America,NAC,1966,876222557.4104351
1754,New Caledonia,NCL,1966,164206.537561675
1755,Niger,NER,1966,702296.1843613441
1756,Nigeria,NGA,1966,6366792.6641467195
1757,Nicaragua,NIC,1966,606671.444
1758,Netherlands,NLD,1966,22867203.3174022
1759,Norway,NOR,1966,8696460.2053397
1760,Nepal,NPL,1966,906811.943824649
1762,New Zealand,NZL,1966,5863733.23097616
1763,OECD members,OED,1966,1708001757.6926498
1764,Oman,OMN,1966,67768.13217586109
1766,Pakistan,PAK,1966,6466610.75178496
1767,Panama,PAN,1966,928833.0
1768,Peru,PER,1966,6113607.72815672
1769,Philippines,PHL,1966,6371459.30441018
1771,Papua New Guinea,PNG,1966,390973.233284802
1773,Pre-demographic dividend,PRE,1966,16900158.292530198
1774,Puerto Rico,PRI,1966,3170500.0
1776,Portugal,PRT,1966,5135387.84597108
1777,Paraguay,PRY,1966,465888.88888888893
1780,Post-demographic dividend,PST,1966,1666579069.35311
1781,French Polynesia,PYF,1966,215659.455017302
1785,Rwanda,RWA,1966,124525.702857143
1786,South Asia,SAS,1966,62387389.7302223
1788,Sudan,SDN,1966,1723000.0
1789,Senegal,SEN,1966,1246908.37374285
1790,Singapore,SGP,1966,1096432.77146217
1792,Sierra Leone,SLE,1966,375479.84980806
1793,El Salvador,SLV,1966,929520.0
1795,Somalia,SOM,1966,257374.455753265
1797,Sub-Saharan Africa (excluding high income),SSA,1966,45215806.9239216
1799,Sub-Saharan Africa,SSF,1966,45230543.0575905
1802,Suriname,SUR,1966,190350.0
1805,Sweden,SWE,1966,26971486.546284802
1806,Eswatini,SWZ,1966,76858.4628307434
1808,Seychelles,SYC,1966,16443.0345611211
1809,Syrian Arab Republic,SYR,1966,1342287.55659602
1811,Chad,TCD,1966,432794.922459835
1812,East Asia & Pacific (IDA & IBRD countries),TEA,1966,103332247.463532
1814,Togo,TGO,1966,216136.26391249697
1815,Thailand,THA,1966,5279230.817307689
1818,Latin America & the Caribbean (IDA & IBRD countries),TLA,1966,121580654.082685
1822,South Asia (IDA & IBRD),TSA,1966,62387389.7302223
1823,Sub-Saharan Africa (IDA & IBRD countries),TSS,1966,45230543.0575906
1824,Trinidad and Tobago,TTO,1966,723735.635536371
1825,Tunisia,TUN,1966,1040952.38095238
1826,Turkey,TUR,1966,14100000.0
1829,Uganda,UGA,1966,925770.3081232491
1831,Upper middle income,UMC,1966,315866196.977138
1832,Uruguay,URY,1966,1809183.9745266899
1833,United States,USA,1966,815000000.0
1835,St. Vincent and the Grenadines,VCT,1966,16099.865834451402
1836,"Venezuela, RB",VEN,1966,8781333.33333333
1841,World,WLD,1966,2136739613.88425
1845,South Africa,ZAF,1966,12354995.062943999
1846,Zambia,ZMB,1966,1264285.71428571
1847,Zimbabwe,ZWE,1966,1281749.5
1849,Afghanistan,AFG,1967,1673333.41777778
1855,Argentina,ARG,1967,24256667.5532569
1859,Australia,AUS,1967,30397580.916116003
1860,Austria,AUT,1967,11579431.6689165
1862,Burundi,BDI,1967,178297.142857143
1863,Belgium,BEL,1967,19992040.7884593
1864,Benin,BEN,1967,306222.000407316
1865,Burkina Faso,BFA,1967,450753.99317644804
1866,Bangladesh,BGD,1967,7253575.3993215
1869,"Bahamas, The",BHS,1967,390196.078431373
1872,Belize,BLZ,1967,47379.3103448276
1873,Bermuda,BMU,1967,155102.984621576
1874,Bolivia,BOL,1967,755808.080808081
1875,Brazil,BRA,1967,30591834.0539653
1877,Brunei Darussalam,BRN,1967,139030.445576898
1879,Botswana,BWA,1967,58646.4435146444
1880,Central African Republic,CAF,1967,163820.53886794698
1881,Canada,CAN,1967,65668655.501125395
1883,Switzerland,CHE,1967,17740013.179259997
1885,Chile,CHL,1967,7013196.078431371
1886,China,CHN,1967,72881631.3266715
1887,Cote d'Ivoire,CIV,1967,1082922.89215202
1888,Cameroon,CMR,1967,934079.050346173
1889,"Congo, Dem. Rep.",COD,1967,3384063.37175792
1890,"Congo, Rep.",COG,1967,237397.428336411
1891,Colombia,COL,1967,5825170.43848704
1894,Costa Rica,CRI,1967,699456.618867925
1895,Caribbean small states,CSS,1967,3094521.9550265498
1904,Denmark,DNK,1967,13059064.3746287
1905,Dominican Republic,DOM,1967,1034800.0
1906,Algeria,DZA,1967,3370843.06576735
1907,East Asia & Pacific (excluding high income),EAP,1967,100332529.533081
1908,Early-demographic dividend,EAR,1967,216847211.263256
1909,East Asia & Pacific,EAS,1967,272056970.267069
1911,Europe & Central Asia,ECS,1967,796565807.6155391
1912,Ecuador,ECU,1967,2553596.09182258
1913,"Egypt, Arab Rep.",EGY,1967,5605484.29898275
1914,Euro area,EMU,1967,483542535.10082597
1916,Spain,ESP,1967,31647119.2281982
1919,European Union,EUU,1967,671098751.708847
1921,Finland,FIN,1967,9368954.0103132
1922,Fiji,FJI,1967,162625.885863484
1923,France,FRA,1967,118972977.48620698
1926,Gabon,GAB,1967,271543.680279265
1927,United Kingdom,GBR,1967,113116888.21078698
1929,Ghana,GHA,1967,1747187.53920717
1932,"Gambia, The",GMB,1967,46695.363155887295
1934,Equatorial Guinea,GNQ,1967,72317.44693271931
1935,Greece,GRC,1967,9275600.800356442
1938,Guatemala,GTM,1967,1453500.0
1940,Guyana,GUY,1967,250176.470588235
1941,High income,HIC,1967,1823738948.92414
1942,"Hong Kong SAR, China",HKG,1967,2692474.98912571
1943,Honduras,HND,1967,598100.0
1944,Heavily indebted poor countries (HIPC),HPC,1967,25986698.2628304
1946,Haiti,HTI,1967,369124.2
1948,IBRD only,IBD,1967,428910368.231633
1949,IDA & IBRD total,IBT,1967,488149699.91050106
1950,IDA total,IDA,1967,59269862.027621806
1951,IDA blend,IDB,1967,19260006.4544896
1952,Indonesia,IDN,1967,5667756.64483099
1953,IDA only,IDX,1967,41349896.647304
1955,India,IND,1967,50134942.2034467
1957,Ireland,IRL,1967,3343636.77336759
1958,"Iran, Islamic Rep.",IRN,1967,7555383.689957941
1960,Iceland,ISL,1967,621225.962154708
1961,Israel,ISR,1967,4030000.0
1962,Italy,ITA,1967,81133120.0654202
1963,Jamaica,JAM,1967,1148025.40734604
1964,Jordan,JOR,1967,631755.810697284
1965,Japan,JPN,1967,123781880.2176
1967,Kenya,KEN,1967,1232559.50592359
1969,Cambodia,KHM,1967,962857.134285714
1971,St. Kitts and Nevis,KNA,1967,16742.338251986403
1972,"Korea, Rep.",KOR,1967,4854724.234807041
1973,Kuwait,KWT,1967,2441893.02716326
1974,Latin America & Caribbean (excluding high income),LAC,1967,118357736.87313199
1980,Latin America & Caribbean,LCN,1967,133404266.49410199
1984,Sri Lanka,LKA,1967,1859465.0205761301
1985,Lower middle income,LMC,1967,126540325.86447199
1986,Low & middle income,LMY,1967,466637151.94679904
