,Year,Country.Code,Commodity.Code,Animal.health,Consumer.information,Cost.saving,Food.safety,Harmonization,Labelling,Lower.barriers.to.trade,National.security.requirements,Not.specified,Other,Plant.protection,Prevention.of.deceptive.practices.and.consumer.protection,Protect.humans.from.animal.plant.pest.or.disease,Protect.territory.from.other.damage.from.pests,Protection.of.animal.or.plant.life.or.health,Protection.of.Human.health.or.Safety,Protection.of.the.environment,Quality.requirements,Trade.Value..US..,gdp_d,gdp_o,comrelig,gatt_d,gatt_o,eu_d,Origin,distw,ln_gdp_o,ln_gdp_d,ln_trade,ln_dist,contig,ln_Tariff
275,2007,HND,6,1,0,0,1,0,0,0,0,0,0,4,0,1,4,0,0,0,0,293955,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,12.5911819733813,8.69707073163349,0,0.0
276,2007,HND,7,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4700,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,8.455317787698151,8.69707073163349,0,0.0
277,2007,HND,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1288,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,7.1608459066643,8.69707073163349,0,0.0
278,2007,HND,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2928553,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,14.8900190023506,8.69707073163349,0,0.0
279,2007,HND,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2928553,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,14.8900190023506,8.69707073163349,0,0.0
280,2007,HND,10,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2928553,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,14.8900190023506,8.69707073163349,0,0.0
288,2007,HND,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2928553,12275490816.0,1366824058880.0,0.84216505,1.0,1.0,0.0,BRA,5985.35380560112,27.9435109593739,23.2308704948378,14.8900190023506,8.69707073163349,0,0.0
289,2007,IDN,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2928553,432216735744.0,1366824058880.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,27.9435109593739,26.7921930024907,14.8900190023506,9.681865689760409,0,0.0
290,2007,IDN,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2928553,432216735744.0,1366824058880.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,27.9435109593739,26.7921930024907,14.8900190023506,9.681865689760409,0,0.0
291,2007,IDN,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2928553,432216735744.0,1366824058880.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,27.9435109593739,26.7921930024907,14.8900190023506,9.681865689760409,0,0.0
292,2007,IDN,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2928553,432216735744.0,1366824058880.0,0.026060002000000002,1.0,1.0,0.0,BRA,16024.3655503036,27.9435109593739,26.7921930024907,14.8900190023506,9.681865689760409,0,0.0
297,2007,IND,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,1238700130304.0,1366824058880.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,27.9435109593739,27.8450836637007,14.8900190023506,9.54321436068397,0,0.0
298,2007,IND,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,1238700130304.0,1366824058880.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,27.9435109593739,27.8450836637007,14.8900190023506,9.54321436068397,0,0.0
303,2007,IND,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,1238700130304.0,1366824058880.0,0.01197,1.0,1.0,0.0,BRA,13949.7150523209,27.9435109593739,27.8450836637007,14.8900190023506,9.54321436068397,0,0.0
306,2007,JPN,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
358,2007,JPN,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
359,2007,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
360,2007,JPN,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
361,2007,JPN,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
362,2007,JPN,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
363,2007,JPN,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
364,2007,JPN,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
365,2007,JPN,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
366,2007,JPN,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
367,2007,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
368,2007,JPN,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
369,2007,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
370,2007,JPN,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
371,2007,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
372,2007,JPN,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
373,2007,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
374,2007,JPN,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
375,2007,JPN,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
376,2007,JPN,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
377,2007,JPN,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928553,4356346740736.0,1366824058880.0,0.005628000500000001,1.0,1.0,0.0,BRA,17981.9795977402,27.9435109593739,29.102654918551195,14.8900190023506,9.7971254019506,0,0.0
379,2007,KOR,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41465788,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,17.5403792596661,9.78656259770272,0,3.11706455872152
380,2007,KOR,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5094807,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,15.443732343646701,9.78656259770272,0,2.6775909936175
381,2007,KOR,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438536,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,15.050556357368801,9.78656259770272,0,3.56755891887738
382,2007,KOR,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3438536,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,15.050556357368801,9.78656259770272,0,2.22462355152433
383,2007,KOR,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3438536,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,15.050556357368801,9.78656259770272,0,3.4239368686316403
384,2007,KOR,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46023,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,10.7368965505129,9.78656259770272,0,3.38065448043083
385,2007,KOR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46023,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,10.7368965505129,9.78656259770272,0,0.0
392,2007,KOR,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46023,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,10.7368965505129,9.78656259770272,0,0.0
393,2007,KOR,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46023,1122675851264.0,1366824058880.0,0.039122000000000004,1.0,1.0,0.0,BRA,17793.039094749398,27.9435109593739,27.7467361046617,10.7368965505129,9.78656259770272,0,0.0
395,2007,MEX,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,56600,1043394920448.0,1366824058880.0,0.831946,1.0,1.0,0.0,BRA,7621.77847041855,27.9435109593739,27.673500859253696,10.943764264191302,8.93876501651635,0,2.9997242948235296
396,2007,MEX,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56600,1043394920448.0,1366824058880.0,0.831946,1.0,1.0,0.0,BRA,7621.77847041855,27.9435109593739,27.673500859253696,10.943764264191302,8.93876501651635,0,0.0
397,2007,NOR,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2276,393479389184.0,1366824058880.0,0.041755002,1.0,1.0,0.0,BRA,10018.324734170501,27.9435109593739,26.698294525246602,7.73017479524622,9.212171168462131,0,2.5185025992165198
398,2007,NZL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,135294590976.0,1366824058880.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,27.9435109593739,25.630720393319603,7.73017479524622,9.4260493802222,0,0.0
399,2007,NZL,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2276,135294590976.0,1366824058880.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,27.9435109593739,25.630720393319603,7.73017479524622,9.4260493802222,0,0.0
409,2007,NZL,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,135294590976.0,1366824058880.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,27.9435109593739,25.630720393319603,7.73017479524622,9.4260493802222,0,0.0
410,2007,NZL,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,135294590976.0,1366824058880.0,0.17934601,1.0,1.0,0.0,BRA,12407.4128098335,27.9435109593739,25.630720393319603,7.73017479524622,9.4260493802222,0,0.0
417,2007,OMN,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2276,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,7.73017479524622,9.39377616389522,0,0.0
418,2007,OMN,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52192507,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,17.7704494984881,9.39377616389522,0,1.79175946922805
419,2007,OMN,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52192507,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,17.7704494984881,9.39377616389522,0,0.0
420,2007,OMN,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1053607,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,13.867730073276801,9.39377616389522,0,1.6900958154515502
421,2007,OMN,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10781,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,9.285540604539118,9.39377616389522,0,0.0
422,2007,OMN,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10781,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,9.285540604539118,9.39377616389522,0,0.0
423,2007,OMN,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,6.8035052576083395,9.39377616389522,0,1.70292825552144
424,2007,OMN,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,14.284093178054599,9.39377616389522,0,0.00995033085316809
427,2007,OMN,10,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1597728,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,14.284093178054599,9.39377616389522,0,0.0
430,2007,OMN,10,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1597728,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,14.284093178054599,9.39377616389522,0,0.0
431,2007,OMN,10,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1597728,42085306368.0,1366824058880.0,0.0019070001,1.0,1.0,0.0,BRA,12013.3782733879,27.9435109593739,24.4629644993268,14.284093178054599,9.39377616389522,0,0.0
433,2007,PER,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
434,2007,PER,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
435,2007,PER,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
436,2007,PER,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
442,2007,PER,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
444,2007,PER,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1597728,102172270592.0,1366824058880.0,0.836058,1.0,1.0,0.0,BRA,3592.3756500288,27.9435109593739,25.3499261529692,14.284093178054599,8.18656900358342,0,0.0
445,2007,PHL,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
446,2007,PHL,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
447,2007,PHL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
448,2007,PHL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
449,2007,PHL,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
464,2007,PHL,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
465,2007,PHL,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
466,2007,PHL,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
467,2007,PHL,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
469,2007,PHL,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
479,2007,PHL,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
480,2007,PHL,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597728,149359919104.0,1366824058880.0,0.739961,1.0,1.0,0.0,BRA,18221.5135990555,27.9435109593739,25.729624794562202,14.284093178054599,9.81035824085725,0,0.0
486,2007,PRY,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99204,13794909184.0,1366824058880.0,0.84364,1.0,1.0,0.0,BRA,1633.13640720644,27.9435109593739,23.347565461339197,11.504933615040699,7.39825762114536,1,1.7934247485471202
487,2007,THA,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2648,246976872448.0,1366824058880.0,0.0036310002,1.0,1.0,0.0,BRA,16232.154748718302,27.9435109593739,26.232560535376702,7.8815599170569,9.6947494150185,0,3.43398720448515
488,2007,THA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,246976872448.0,1366824058880.0,0.0036310002,1.0,1.0,0.0,BRA,16232.154748718302,27.9435109593739,26.232560535376702,7.8815599170569,9.6947494150185,0,0.0
489,2007,THA,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2648,246976872448.0,1366824058880.0,0.0036310002,1.0,1.0,0.0,BRA,16232.154748718302,27.9435109593739,26.232560535376702,7.8815599170569,9.6947494150185,0,0.0
493,2007,THA,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2648,246976872448.0,1366824058880.0,0.0036310002,1.0,1.0,0.0,BRA,16232.154748718302,27.9435109593739,26.232560535376702,7.8815599170569,9.6947494150185,0,0.0
494,2007,USA,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7428815,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,15.8208769154144,8.998200294284679,0,0.0769610411361284
495,2007,USA,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4673649,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,15.357450694983802,8.998200294284679,0,1.10856261952128
496,2007,USA,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0676586484738149
497,2007,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0
498,2007,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0
499,2007,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0
500,2007,USA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0
501,2007,USA,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214557788,14477599703040.0,1366824058880.0,0.280848,1.0,1.0,0.0,BRA,8088.513875954441,27.9435109593739,30.3036237227807,19.184089667974,8.998200294284679,0,0.0
522,2008,ALB,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214557788,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,19.184089667974,9.14728502703773,0,0.0
523,2008,ALB,2,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21993369,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,16.9062515567988,9.14728502703773,0,2.39516427428714
524,2008,ALB,4,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21993369,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,16.9062515567988,9.14728502703773,0,0.0
525,2008,ALB,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21993369,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,16.9062515567988,9.14728502703773,0,0.0
526,2008,ALB,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21993369,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,16.9062515567988,9.14728502703773,0,0.0
527,2008,ALB,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,680480,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,13.4305537104875,9.14728502703773,0,2.3978952727983702
528,2008,ALB,10,7,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,680480,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,13.4305537104875,9.14728502703773,0,0.0
529,2008,ALB,10,9,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,680480,12881353728.0,1653508538368.0,0.000205,1.0,1.0,0.0,BRA,9388.915093583679,28.1339205331699,23.279046655205303,13.4305537104875,9.14728502703773,0,0.0
