Year,Country,Commodity Code,Animal health,Consumer information,Cost saving,Food safety,Harmonization,Labelling,Lower barriers to trade,National security requirements,Not specified,Other,Plant protection,Prevention of deceptive practices and consumer protection,Protect humans from animal/plant pest or disease,Protect territory from other damage from pests,Protection of Human health or Safety,Protection of animal or plant life or health,Protection of the environment,Quality requirements
2007,India,407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,India,511,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,India,1063,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,India,2309,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,India,51110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Indonesia,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2007,Indonesia,102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,104,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,204,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Indonesia,301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,Japan,106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Japan,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,302,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,306,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,407,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,703,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,704,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,710,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,808,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,810,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1206,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1210,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,1512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Japan,2201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Korea  Republic of,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Korea  Republic of,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Korea  Republic of,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Korea  Republic of,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,1063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Korea  Republic of,80290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Mexico,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,Mexico,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,New Zealand,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,New Zealand,106,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,New Zealand,301,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,302,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,306,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,307,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,401,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,406,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,511,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,602,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2007,New Zealand,1201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,New Zealand,1507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,New Zealand,40640,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,40690,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2007,New Zealand,60220,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2007,New Zealand,60290,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2007,New Zealand,81090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,New Zealand,210310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Norway,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Oman,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Oman,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Oman,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Oman,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Oman,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,105,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,207,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,1063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,10511,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Oman,40310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Paraguay,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Peru,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Peru,10690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Peru,60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Peru,100630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Philippines,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,201,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,1501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,1502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,1503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,1513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,1601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,10511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,30379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,30420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,30490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,30559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,51110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,51199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,80430,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,80450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,81340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,121220,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,151610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,160210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,160241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,160242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,160249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Philippines,160250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Switzerland,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,Switzerland,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Switzerland,401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Switzerland,406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Switzerland,2102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Switzerland,7123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2007,Thailand,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,Thailand,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Thailand,10690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,201,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,United States of America,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,207,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,United States of America,407,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,United States of America,408,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,United States of America,511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,602,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2007,United States of America,709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,9022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,United States of America,60290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,70610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,70930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,70990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,80510,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,80550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,80920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,81040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,81120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,90411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2007,United States of America,902219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Albania,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,102,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,103,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,104,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,105,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,Albania,106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,201,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,203,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,204,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,207,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,Albania,401,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Albania,407,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,Albania,511,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,Albania,2309,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2008,Argentina,106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Argentina,601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Argentina,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Argentina,10690,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Argentina,30110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Argentina,51199,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Argentina,60220,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Argentina,80440,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Argentina,120100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,Armenia,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,803,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,810,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,901,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,902,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,904,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008,Armenia,910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
