ReporterIS03,NTMCode,NTMDescription,Sector,NTM Coverage ratio,NTM Frequency ratio,NTM affected product - count,Duty free NTM Frequency ratio,Duty free NTM coverage ratio,NTM affected duty free imports %,Duty free product count,Duty free imports,NTM affected trade,Duty free total products - count,NTM partial coverage,Traded products - total,Duty free imports - total,Total Trade
ARE,B830,Certification requirement,Vegetable,6.92,0.87,3,2.56,10.62,6.92,3,561082.9,561082.9,117,0,343,5282802.71,8106828.81
ARE,B840,Inspection requirement,Vegetable,6.92,0.87,3,2.56,10.62,6.92,3,561082.9,561082.9,117,0,343,5282802.71,8106828.81
ARE,C,Pre-shipment inspection and other formalities,Vegetable,98.65,99.71,342,100,100,65.16,117,5282802.71,7997627.91,117,14,343,5282802.71,8106828.81
ARE,C100,Pre-shipment inspection,Vegetable,91.83,86.3,296,100,100,65.16,117,5282802.71,7444454.96,117,0,343,5282802.71,8106828.81
ARE,C300,Requirement to pass through specified port of customs,Vegetable,0.87,6.41,22,4.27,0.1,0.07,5,5295.73,70217.22,117,0,343,5282802.71,8106828.81
ARE,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Vegetable,7.79,17.2,59,5.13,0.34,0.22,6,18090.47,631865.18,117,14,343,5282802.71,8106828.81
ARE,E,"Licences, quotas, prohibitions and other quantity control measures",Vegetable,0.56,1.17,4,0,,,0,,45493.15,117,0,343,5282802.71,8106828.81
ARE,E129,Licensing for non-economic reasons n.e.s.,Vegetable,0.56,1.17,4,0,,,0,,45493.15,117,0,343,5282802.71,8106828.81
ARE,F,"Charges, taxes and other para-tariff measures",Vegetable,91.89,89.21,306,100,100,65.16,117,5282802.71,7449593.39,117,30,343,5282802.71,8106828.81
ARE,F610,"Custom inspection, processing and servicing fees",Vegetable,91.89,89.21,306,100,100,65.16,117,5282802.71,7449593.39,117,0,343,5282802.71,8106828.81
ARE,F620,Merchandise handling or storing fees,Vegetable,91.89,89.21,306,100,100,65.16,117,5282802.71,7449593.39,117,0,343,5282802.71,8106828.81
ARE,F650,Import licence fee,Vegetable,91.83,86.3,296,100,100,65.16,117,5282802.71,7444454.96,117,1,343,5282802.71,8106828.81
ARE,F690,Additional charges n.e.s.,Vegetable,7.39,11.37,39,13.68,0.63,0.41,16,33035.86,598949.11,117,29,343,5282802.71,8106828.81
ARE,G,Finance measures,Vegetable,41.25,38.78,133,53.85,42.11,27.44,63,2224558.25,3344264.19,117,0,343,5282802.71,8106828.81
ARE,G400,Regulations concerning terms of payment for imports,Vegetable,41.25,38.78,133,53.85,42.11,27.44,63,2224558.25,3344264.19,117,0,343,5282802.71,8106828.81
ARE,H,Anti-competitive measures,Vegetable,6.97,12.24,42,0.85,0.24,0.16,1,12794.74,564942.67,117,0,343,5282802.71,8106828.81
ARE,H110,"State trading enterprises, for importing",Vegetable,6.97,12.24,42,0.85,0.24,0.16,1,12794.74,564942.67,117,0,343,5282802.71,8106828.81
ARE,P,Export related measures,Vegetable,98.99,99.7,331,,,,0,,2482288.06,0,262,332,,2507724.58
ARE,P120,Export quotas,Vegetable,0.99,3.92,13,,,,0,,24917.08,0,0,332,,2507724.58
ARE,P130,Licensing or permit requirements to export,Vegetable,98.88,98.8,328,,,,0,,2479645.5,0,0,332,,2507724.58
ARE,P140,Export Registration requirements,Vegetable,0.99,3.92,13,,,,0,,24917.08,0,0,332,,2507724.58
ARE,P210,"State trading enterprises, for exporting",Vegetable,13.64,12.35,41,,,,0,,342080.6,0,0,332,,2507724.58
ARE,P400,Measures on Re-Export,Vegetable,0.99,3.92,13,,,,0,,24917.08,0,0,332,,2507724.58
ARE,P500,Export taxes and charges,Vegetable,85.45,86.45,287,,,,0,,2142899.3,0,0,332,,2507724.58
ARE,P610,Inspection requirement,Vegetable,85.57,88.86,295,,,,0,,2145935.35,0,262,332,,2507724.58
ARE,P620,Certification required by the exporting country,Vegetable,85.57,89.16,296,,,,0,,2145972.05,0,262,332,,2507724.58
ARE,P900,Export measures n.e.s.,Vegetable,85.45,87.05,289,,,,0,,2142958.88,0,0,332,,2507724.58
ARE,A,Sanitary and phytosanitary measures,Food Products,98.31,98.58,208,100,100,14.23,7,904846.51,6253283.9,7,178,211,904846.51,6360723.8
ARE,A110,Temporary geographic prohibitions for SPS reasons,Food Products,0.02,0.95,2,0,,,0,,1154.3,7,1,211,904846.51,6360723.8
ARE,A130,Systems Approach,Food Products,0.67,0.47,1,0,,,0,,42802.4,7,1,211,904846.51,6360723.8
ARE,A140,Special Authorization requirement for SPS reasons,Food Products,0.49,5.69,12,0,,,0,,31328.36,7,0,211,904846.51,6360723.8
ARE,A150,Registration requirements for importers,Food Products,0.44,4.27,9,0,,,0,,28292.2,7,0,211,904846.51,6360723.8
ARE,A190,Prohibitions/restrictions of importsfor SPS reasons n.e.s.,Food Products,2.03,2.37,5,14.29,13.25,1.89,1,119925,128960.5,7,0,211,904846.51,6360723.8
ARE,A310,Labelling requirements,Food Products,98.31,98.58,208,100,100,14.23,7,904846.51,6253283.9,7,178,211,904846.51,6360723.8
ARE,A320,Marking requirements,Food Products,0.67,0.47,1,0,,,0,,42802.4,7,0,211,904846.51,6360723.8
ARE,A330,Packaging requirements,Food Products,0.73,0.95,2,0,,,0,,46305.6,7,1,211,904846.51,6360723.8
ARE,A410,Microbiological criteria of the final product,Food Products,0.67,0.47,1,0,,,0,,42802.4,7,0,211,904846.51,6360723.8
ARE,A630,Food and feed processing,Food Products,2.71,5.21,11,0,,,0,,172231.12,7,5,211,904846.51,6360723.8
ARE,A640,Storage and transport conditions,Food Products,1.12,4.74,10,0,,,0,,71094.6,7,10,211,904846.51,6360723.8
ARE,A810,Product registration requirement,Food Products,0.44,4.27,9,0,,,0,,28292.2,7,0,211,904846.51,6360723.8
ARE,A820,Testing requirement,Food Products,5.11,19.91,42,0,,,0,,324946.19,7,42,211,904846.51,6360723.8
ARE,A830,Certification requirement,Food Products,6.02,70.14,148,57.14,0,0,4,16.21,383067.42,7,42,211,904846.51,6360723.8
ARE,A840,Inspection requirement,Food Products,79.72,95.26,201,100,100,14.23,7,904846.51,5070838.64,7,178,211,904846.51,6360723.8
ARE,A851,Origin of materials and parts,Food Products,4.44,19.43,41,0,,,0,,282143.79,7,41,211,904846.51,6360723.8
ARE,A853,Distribution and location of products after delivery,Food Products,79.72,95.26,201,100,100,14.23,7,904846.51,5070838.64,7,0,211,904846.51,6360723.8
ARE,A860,Quarantine requirement,Food Products,4.44,19.43,41,0,,,0,,282143.79,7,0,211,904846.51,6360723.8
ARE,ALL,ALL MEASURES,Food Products,100,100,211,100,100,14.23,7,904846.51,6360723.8,7,178,211,904846.51,6360723.8
ARE,B,Technical barriers to trade,Food Products,4.39,11.37,24,14.29,11.81,1.68,1,106840,279460.34,7,0,211,904846.51,6360723.8
ARE,B110,Prohibition for TBT reasons,Food Products,0.03,2.37,5,0,,,0,,2072.64,7,0,211,904846.51,6360723.8
ARE,B140,Authorization requirement for TBT reasons,Food Products,0.05,2.37,5,0,,,0,,3234.56,7,0,211,904846.51,6360723.8
ARE,B150,Registration requirement for importers for TBT reasons,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,B220,Restricted use of certain substances,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,B810,Product registration requirement,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,B820,Testing requirement,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,B830,Certification requirement,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,B840,Inspection requirement,Food Products,4.39,10.9,23,14.29,11.81,1.68,1,106840,279442.33,7,0,211,904846.51,6360723.8
ARE,C,Pre-shipment inspection and other formalities,Food Products,24.75,26.54,56,0,,,0,,1574101.6,7,41,211,904846.51,6360723.8
ARE,C300,Requirement to pass through specified port of customs,Food Products,24.71,24.17,51,0,,,0,,1572028.96,7,0,211,904846.51,6360723.8
ARE,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Food Products,4.47,21.8,46,0,,,0,,284216.43,7,41,211,904846.51,6360723.8
ARE,C900,"Other formalities, n.e.s.",Food Products,0.06,0.47,1,0,,,0,,3503.2,7,0,211,904846.51,6360723.8
ARE,F,"Charges, taxes and other para-tariff measures",Food Products,4.44,19.43,41,0,,,0,,282143.79,7,0,211,904846.51,6360723.8
ARE,F610,"Custom inspection, processing and servicing fees",Food Products,4.44,19.43,41,0,,,0,,282143.79,7,0,211,904846.51,6360723.8
ARE,F620,Merchandise handling or storing fees,Food Products,4.44,19.43,41,0,,,0,,282143.79,7,0,211,904846.51,6360723.8
ARE,F690,Additional charges n.e.s.,Food Products,0.05,1.42,3,0,,,0,,3036.16,7,0,211,904846.51,6360723.8
ARE,H,Anti-competitive measures,Food Products,0.03,2.37,5,0,,,0,,2072.64,7,0,211,904846.51,6360723.8
ARE,H110,"State trading enterprises, for importing",Food Products,0.03,2.37,5,0,,,0,,2072.64,7,0,211,904846.51,6360723.8
ARE,P,Export related measures,Food Products,2.54,20.29,42,,,,0,,131123.86,0,40,207,,5161618.22
ARE,P120,Export quotas,Food Products,1.81,14.98,31,,,,0,,93416.03,0,0,207,,5161618.22
ARE,P130,Licensing or permit requirements to export,Food Products,1.83,15.94,33,,,,0,,94673.29,0,0,207,,5161618.22
ARE,P140,Export Registration requirements,Food Products,1.81,14.98,31,,,,0,,93416.03,0,0,207,,5161618.22
ARE,P210,"State trading enterprises, for exporting",Food Products,0.02,0.97,2,,,,0,,1257.27,0,0,207,,5161618.22
ARE,P290,"Other selective export channels, n.e.s.",Food Products,0.87,13.53,28,,,,0,,44746.64,0,0,207,,5161618.22
ARE,P400,Measures on Re-Export,Food Products,1.81,14.98,31,,,,0,,93416.03,0,0,207,,5161618.22
ARE,P500,Export taxes and charges,Food Products,0.87,13.53,28,,,,0,,44746.64,0,0,207,,5161618.22
ARE,P610,Inspection requirement,Food Products,2.52,19.32,40,,,,0,,129866.59,0,40,207,,5161618.22
ARE,P620,Certification required by the exporting country,Food Products,2.52,19.32,40,,,,0,,129866.59,0,40,207,,5161618.22
ARE,P900,Export measures n.e.s.,Food Products,0.99,4.35,9,,,,0,,51247.12,0,0,207,,5161618.22
ARE,ALL,ALL MEASURES,Minerals,18.56,27.45,28,,,,0,,222593.53,0,0,102,0,1199057.13
ARE,B,Technical barriers to trade,Minerals,18.56,27.45,28,,,,0,,222593.53,0,0,102,0,1199057.13
ARE,B110,Prohibition for TBT reasons,Minerals,16.7,24.51,25,,,,0,,200192.19,0,0,102,0,1199057.13
ARE,B140,Authorization requirement for TBT reasons,Minerals,18.56,27.45,28,,,,0,,222593.53,0,0,102,0,1199057.13
ARE,B840,Inspection requirement,Minerals,0.09,1.96,2,,,,0,,1067.9,0,0,102,0,1199057.13
ARE,C,Pre-shipment inspection and other formalities,Minerals,16.7,24.51,25,,,,0,,200192.19,0,0,102,0,1199057.13
ARE,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Minerals,16.7,24.51,25,,,,0,,200192.19,0,0,102,0,1199057.13
ARE,F,"Charges, taxes and other para-tariff measures",Minerals,0.09,1.96,2,,,,0,,1067.9,0,0,102,0,1199057.13
ARE,F650,Import licence fee,Minerals,0.09,1.96,2,,,,0,,1067.9,0,0,102,0,1199057.13
ARE,F690,Additional charges n.e.s.,Minerals,0.09,1.96,2,,,,0,,1067.9,0,0,102,0,1199057.13
ARE,H,Anti-competitive measures,Minerals,16.7,24.51,25,,,,0,,200192.19,0,0,102,0,1199057.13
ARE,H110,"State trading enterprises, for importing",Minerals,16.7,24.51,25,,,,0,,200192.19,0,0,102,0,1199057.13
ARE,P,Export related measures,Minerals,10.81,25.51,25,,,,0,,140553.26,0,0,98,,1299996.55
ARE,P130,Licensing or permit requirements to export,Minerals,10.81,25.51,25,,,,0,,140553.26,0,0,98,,1299996.55
ARE,P210,"State trading enterprises, for exporting",Minerals,10.81,25.51,25,,,,0,,140553.26,0,0,98,,1299996.55
ARE,ALL,ALL MEASURES,Fuels,79.97,35.9,14,,,,0,,3914109.76,0,0,39,0,4894596.82
ARE,B,Technical barriers to trade,Fuels,79.97,35.9,14,,,,0,,3914109.76,0,0,39,0,4894596.82
ARE,B110,Prohibition for TBT reasons,Fuels,55.62,35.9,14,,,,0,,2722524.35,0,0,39,0,4894596.82
ARE,B140,Authorization requirement for TBT reasons,Fuels,79.97,35.9,14,,,,0,,3914109.76,0,0,39,0,4894596.82
ARE,C,Pre-shipment inspection and other formalities,Fuels,55.62,35.9,14,,,,0,,2722524.35,0,0,39,0,4894596.82
ARE,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Fuels,55.62,35.9,14,,,,0,,2722524.35,0,0,39,0,4894596.82
ARE,H,Anti-competitive measures,Fuels,55.62,35.9,14,,,,0,,2722524.35,0,0,39,0,4894596.82
ARE,H110,"State trading enterprises, for importing",Fuels,55.62,35.9,14,,,,0,,2722524.35,0,0,39,0,4894596.82
ARE,P,Export related measures,Fuels,2.89,36.84,14,,,,0,,1987233.17,0,0,38,,68809527.56
ARE,P130,Licensing or permit requirements to export,Fuels,2.89,36.84,14,,,,0,,1987233.17,0,0,38,,68809527.56
ARE,P210,"State trading enterprises, for exporting",Fuels,2.89,36.84,14,,,,0,,1987233.17,0,0,38,,68809527.56
ARE,A,Sanitary and phytosanitary measures,Chemicals,20.49,2.98,23,12.64,58.51,15.03,11,2010231.27,2740266.71,87,7,773,3435559.05,13370753.49
ARE,A140,Special Authorization requirement for SPS reasons,Chemicals,20.4,1.81,14,12.64,58.51,15.03,11,2010231.27,2727878.95,87,0,773,3435559.05,13370753.49
ARE,A150,Registration requirements for importers,Chemicals,20.4,1.68,13,12.64,58.51,15.03,11,2010231.27,2727761.65,87,0,773,3435559.05,13370753.49
ARE,A310,Labelling requirements,Chemicals,0.07,0.91,7,0,,,0,,9560.23,87,7,773,3435559.05,13370753.49
ARE,A510,Cold/heat treatment,Chemicals,0.01,0.13,1,0,,,0,,1265.54,87,0,773,3435559.05,13370753.49
ARE,A640,Storage and transport conditions,Chemicals,20.4,1.68,13,12.64,58.51,15.03,11,2010231.27,2727761.65,87,0,773,3435559.05,13370753.49
ARE,A810,Product registration requirement,Chemicals,20.4,1.68,13,12.64,58.51,15.03,11,2010231.27,2727761.65,87,0,773,3435559.05,13370753.49
ARE,A820,Testing requirement,Chemicals,0.08,1.03,8,0,,,0,,11016.97,87,6,773,3435559.05,13370753.49
ARE,A830,Certification requirement,Chemicals,20.48,2.72,21,12.64,58.51,15.03,11,2010231.27,2738778.62,87,6,773,3435559.05,13370753.49
ARE,A840,Inspection requirement,Chemicals,20.49,2.85,22,12.64,58.51,15.03,11,2010231.27,2739001.17,87,7,773,3435559.05,13370753.49
ARE,A851,Origin of materials and parts,Chemicals,0.08,1.03,8,0,,,0,,11016.97,87,6,773,3435559.05,13370753.49
ARE,A853,Distribution and location of products after delivery,Chemicals,0.07,0.91,7,0,,,0,,9560.23,87,0,773,3435559.05,13370753.49
ARE,A860,Quarantine requirement,Chemicals,0.08,1.03,8,0,,,0,,11016.97,87,0,773,3435559.05,13370753.49
ARE,ALL,ALL MEASURES,Chemicals,49.78,35.06,271,78.16,88.28,22.68,68,3032884.08,6656115.78,87,103,773,3435559.05,13370753.49
ARE,B,Technical barriers to trade,Chemicals,49.08,28.59,221,77.01,87.81,22.56,67,3016857.88,6562676.27,87,90,773,3435559.05,13370753.49
ARE,B110,Prohibition for TBT reasons,Chemicals,4.24,9.7,75,4.6,1.67,0.43,4,57504.55,566680.65,87,20,773,3435559.05,13370753.49
ARE,B140,Authorization requirement for TBT reasons,Chemicals,27.82,23.42,181,77.01,87.81,22.56,67,3016857.88,3719540.49,87,70,773,3435559.05,13370753.49
ARE,B150,Registration requirement for importers for TBT reasons,Chemicals,24.61,13.84,107,74.71,87.69,22.53,65,3012803.48,3290680.79,87,1,773,3435559.05,13370753.49
ARE,B210,Tolerance limits for residues of or contamination by certain substances,Chemicals,6.52,2.2,17,0,,,0,,872365.23,87,0,773,3435559.05,13370753.49
ARE,B220,Restricted use of certain substances,Chemicals,2.68,1.42,11,0,,,0,,358819.65,87,0,773,3435559.05,13370753.49
ARE,B320,Marking requirements,Chemicals,17.17,3.75,29,0,,,0,,2295348.86,87,0,773,3435559.05,13370753.49
ARE,B330,Packaging requirements,Chemicals,18.74,4.01,31,5.75,14.18,3.64,5,487277.15,2505968.38,87,1,773,3435559.05,13370753.49
ARE,B420,TBT regulations on transport and storage,Chemicals,23.01,10.61,82,75.86,87.81,22.56,66,3016850.73,3077183.98,87,70,773,3435559.05,13370753.49
ARE,B490,Production or Post-Production requirements n.e.s.,Chemicals,0.33,0.78,6,0,,,0,,43489.9,87,0,773,3435559.05,13370753.49
ARE,B600,Product identity requirement,Chemicals,0.01,0.13,1,0,,,0,,1265.54,87,0,773,3435559.05,13370753.49
ARE,B700,Product quality or performance requirement,Chemicals,22.54,4.53,35,4.6,14.07,3.61,4,483229.9,3014201.17,87,1,773,3435559.05,13370753.49
ARE,B810,Product registration requirement,Chemicals,43.87,14.36,111,74.71,87.69,22.53,65,3012803.48,5865997.25,87,15,773,3435559.05,13370753.49
ARE,B820,Testing requirement,Chemicals,24.96,5.95,46,4.6,14.07,3.61,4,483229.9,3336879.78,87,0,773,3435559.05,13370753.49
ARE,B830,Certification requirement,Chemicals,21.34,5.43,42,0,,,0,,2853649.88,87,0,773,3435559.05,13370753.49
ARE,B840,Inspection requirement,Chemicals,44.21,17.21,133,74.71,87.69,22.53,65,3012803.48,5911761.76,87,0,773,3435559.05,13370753.49
ARE,B853,Distribution and location of products after delivery,Chemicals,26.38,9.83,76,74.71,87.69,22.53,65,3012803.48,3527158.49,87,0,773,3435559.05,13370753.49
ARE,B859,"Traceability requirements, n.e.s.",Chemicals,1.99,3.49,27,2.3,1.47,0.38,2,50372.39,266515.14,87,0,773,3435559.05,13370753.49
ARE,C,Pre-shipment inspection and other formalities,Chemicals,31.15,17.85,138,77.01,87.81,22.56,67,3016853.79,4164828.28,87,23,773,3435559.05,13370753.49
ARE,C300,Requirement to pass through specified port of customs,Chemicals,20.48,2.72,21,12.64,58.51,15.03,11,2010231.27,2738778.62,87,0,773,3435559.05,13370753.49
ARE,C400,Import monitoring and surveillance requirements and other automatic licensing measures,Chemicals,23.58,10.35,80,16.09,58.64,15.07,14,2014628.32,3152628.08,87,17,773,3435559.05,13370753.49
ARE,C900,"Other formalities, n.e.s.",Chemicals,22.89,9.96,77,75.86,87.81,22.56,66,3016850.73,3061150.06,87,6,773,3435559.05,13370753.49
ARE,E,"Licences, quotas, prohibitions and other quantity control measures",Chemicals,3.64,14.88,115,13.79,2.67,0.69,12,91617.66,486795.83,87,0,773,3435559.05,13370753.49
ARE,E112,Licensing for specified use,Chemicals,2.11,4.14,32,2.3,1.47,0.38,2,50372.39,282549.06,87,0,773,3435559.05,13370753.49
ARE,E121,"Licensing for religious, moral or cultural reasons",Chemicals,0.02,0.65,5,0,,,0,,2901.93,87,0,773,3435559.05,13370753.49
ARE,E129,Licensing for non-economic reasons n.e.s.,Chemicals,0.96,7.63,59,11.49,1.2,0.31,10,41245.27,128950.6,87,0,773,3435559.05,13370753.49
ARE,E511,Quota agreement,Chemicals,1.86,3.36,26,0,,,0,,248234.02,87,0,773,3435559.05,13370753.49
ARE,F,"Charges, taxes and other para-tariff measures",Chemicals,26.31,19.79,153,75.86,87.81,22.56,66,3016776.6,3517384.64,87,0,773,3435559.05,13370753.49
ARE,F610,"Custom inspection, processing and servicing fees",Chemicals,0.08,1.03,8,0,,,0,,11016.97,87,0,773,3435559.05,13370753.49
ARE,F620,Merchandise handling or storing fees,Chemicals,0.08,1.03,8,0,,,0,,11016.97,87,0,773,3435559.05,13370753.49
ARE,F650,Import licence fee,Chemicals,4.03,9.83,76,2.3,1.47,0.38,2,50372.39,539154.03,87,0,773,3435559.05,13370753.49
ARE,F690,Additional charges n.e.s.,Chemicals,0.87,3.75,29,0,,,0,,116710.38,87,0,773,3435559.05,13370753.49
ARE,F900,Prince control measures n.e.s ,Chemicals,22.54,9.06,70,74.71,87.69,22.53,65,3012803.48,3013612.91,87,0,773,3435559.05,13370753.49
ARE,G,Finance measures,Chemicals,22.54,9.06,70,74.71,87.69,22.53,65,3012803.48,3013612.91,87,0,773,3435559.05,13370753.49
ARE,G900,Finance measures n.e.s. ,Chemicals,22.54,9.06,70,74.71,87.69,22.53,65,3012803.48,3013612.91,87,0,773,3435559.05,13370753.49
ARE,H,Anti-competitive measures,Chemicals,2.09,6.21,48,2.3,0.01,0,2,349.8,279472.19,87,0,773,3435559.05,13370753.49
ARE,H110,"State trading enterprises, for importing",Chemicals,2.09,6.21,48,2.3,0.01,0,2,349.8,279472.19,87,0,773,3435559.05,13370753.49
ARE,P,Export related measures,Chemicals,27.62,23.37,168,,,,0,,1281894.98,0,6,719,,4641979.17
ARE,P120,Export quotas,Chemicals,15.56,1.81,13,,,,0,,722088.53,0,0,719,,4641979.17
ARE,P130,Licensing or permit requirements to export,Chemicals,23.05,15.99,115,,,,0,,1069849.09,0,0,719,,4641979.17
ARE,P140,Export Registration requirements,Chemicals,18,5.01,36,,,,0,,835389.08,0,0,719,,4641979.17
ARE,P210,"State trading enterprises, for exporting",Chemicals,3.79,5.84,42,,,,0,,176061.64,0,0,719,,4641979.17
ARE,P400,Measures on Re-Export,Chemicals,22.42,11.96,86,,,,0,,1040755.56,0,0,719,,4641979.17
ARE,P610,Inspection requirement,Chemicals,0.14,1.11,8,,,,0,,6354.29,0,6,719,,4641979.17
ARE,P620,Certification required by the exporting country,Chemicals,15.69,2.92,21,,,,0,,728442.83,0,6,719,,4641979.17
ARE,P900,Export measures n.e.s.,Chemicals,15.69,2.5,18,,,,0,,728476.06,0,0,719,,4641979.17
ARE,ALL,ALL MEASURES,Plastic or Rubber,32.64,23.7,50,,,,0,,1979703.87,0,0,211,0,6065564.14
ARE,B,Technical barriers to trade,Plastic or Rubber,32.18,20.38,43,,,,0,,1952041.73,0,0,211,0,6065564.14
ARE,B110,Prohibition for TBT reasons,Plastic or Rubber,8.62,14.22,30,,,,0,,522802.09,0,0,211,0,6065564.14
ARE,B140,Authorization requirement for TBT reasons,Plastic or Rubber,14.33,14.22,30,,,,0,,869152.58,0,0,211,0,6065564.14
ARE,B420,TBT regulations on transport and storage,Plastic or Rubber,17.85,6.16,13,,,,0,,1082889.15,0,0,211,0,6065564.14
ARE,B830,Certification requirement,Plastic or Rubber,17.85,6.16,13,,,,0,,1082889.15,0,0,211,0,6065564.14
